date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2017-06-30,56.59999847412109,59.709999084472656,56.5,59.0,46553000,55.250526428222656,0.0,0.0,10.964833612613866,10.96480024933304,50.04692054748535,49.85913398742676,50.30794107154283,0.1272517932801266,50.00590166290044,1.0328538372034617,52.869208003298645,46.91512846825898,19689.80431868132,4.3,244.24033333333333,80.33000183105469,"5,982.49",829.49,287.81,112.4,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-03,58.369998931884766,59.0099983215332,58.33000183105469,58.650001525878906,9910000,54.92276763916016,0.0,0.0,-0.5932177527476212,-0.5932229251938481,50.10291473388672,49.87663740158081,50.92325128055848,0.1276725435632919,46.33147502228091,23.530301597021666,53.88232378789257,46.430170490061535,19700.08397826087,4.306451612903226,244.30364516129032,80.37000274658203,"5,964.55",828.64,290.66,112.3,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-05,58.2400016784668,58.290000915527344,57.5099983215332,57.560001373291016,16167000,53.90205001831055,0.0,0.0,-1.8584827352594924,-1.8584599151224013,50.1455876159668,49.89038143157959,51.32042444559208,0.1295095140559913,34.88845001804712,43.74194223440954,54.44182026541221,46.34639041268838,19707.57295652174,4.312903225806451,244.36429032258064,80.43000030517578,"5,913.17",820.93,288.14,111.23,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-06,57.45000076293945,57.720001220703125,57.0,57.15999984741211,9035700,53.527462005615234,0.0,0.0,-0.6949296670178962,-0.6949420524229866,50.1811417388916,49.90331859588623,51.61469612026184,0.1296761154683889,30.689031973327904,37.3029856712187,54.849580010074135,46.306655112606535,19711.317445652174,4.316129032258065,244.3946129032258,79.91000366210938,"5,943.01",826.37,291.83,111.9,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-07,57.400001525878906,58.08000183105469,57.02999877929688,57.97999954223633,8145400,54.29534912109375,0.0,0.0,1.4345690990433813,1.4345666443104754,50.23746658325195,49.920465965271,51.972116520372765,0.1299126710831133,37.1120838613063,34.22985528422716,55.36506534137601,46.23879322490816,19715.06193478261,4.319354838709677,244.42493548387097,80.26000213623047,"5,932.16",824.46,294.11,111.59,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-10,57.88999938964844,58.810001373291016,57.68000030517578,58.72999954223633,8942400,54.9976921081543,0.0,0.0,1.2935495100403482,1.2935601270269492,50.3020523071289,49.93894655227661,52.37552659874363,0.1301990656567387,45.26937697712954,37.69016427058797,55.96365700784997,46.13371123250648,19726.29540217392,4.329032258064516,244.51590322580645,80.4000015258789,"5,916.14",823.13,295.29,111.12,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-11,58.540000915527344,58.93000030517578,58.040000915527344,58.18000030517578,7223000,54.48263931274414,0.0,0.0,-0.9364877257746372,-0.9364989250772447,50.3574568939209,49.95452741622925,52.65647496061037,0.1309035672089261,34.98309481988842,39.12151855277481,56.38473270600048,46.10126087004932,19730.03989130435,4.332258064516129,244.5462258064516,80.44000244140625,"5,951.25",830.36,298.9,111.59,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-12,58.310001373291016,58.75,58.09999847412109,58.220001220703125,7243100,54.52009963989258,0.0,0.0,0.0687537217558098,0.0687564472297452,50.42144989013672,49.9715007019043,52.90495825118133,0.1309113622197889,35.44901923385325,38.56716367695712,56.76705962061027,46.08508576513192,19733.784380434783,4.335483870967742,244.5765483870968,80.95999908447266,"5,944.86",831.92,299.84,112.07,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-13,58.220001220703125,58.58000183105469,57.93000030517578,57.93999862670898,8108600,54.25789642333984,0.0,0.0,-0.4809388322282837,-0.4809294522288065,50.47870574951172,49.99063930511475,53.08535000746913,0.1311633700286241,32.18778556848947,34.20663320741043,57.06626941187722,46.09303082005638,19737.52886956522,4.338709677419355,244.606870967742,81.25,"5,982.65",834.35,302.64,112.0,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-14,57.95000076293945,58.209999084472656,57.63999938964844,58.0,6345300,54.314083099365234,0.0,0.0,0.1035577747897198,0.103554836676678,50.54716468811035,50.005701847076416,53.24918108638862,0.1304997183133988,23.678695643259424,30.4385001485341,57.346522776629584,46.29036649033819,19741.273358695653,4.341935483870968,244.6371935483871,81.66999816894531,"5,987.68",836.18,302.69,112.02,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-17,58.0,58.34999847412109,57.7599983215332,57.790000915527344,6885000,54.117435455322266,0.0,0.0,-0.3620673870218249,-0.3620564553823202,50.61281059265136,50.029468574523925,53.364948335579776,0.1303347494405951,20.89725784225174,25.58791301800026,57.41827798603242,46.84509672405059,19752.50682608696,4.351612903225806,244.72816129032256,81.5,"5,991.63",838.17,303.88,111.81,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-18,57.7400016784668,58.08000183105469,57.470001220703125,57.650001525878906,4922500,53.986328125,0.0,0.0,-0.242255385759682,-0.2422644924305439,50.68554039001465,50.05763206481934,53.44779897416914,0.1304305736099208,15.204874674479166,19.926942719996827,57.48653489877891,47.304060728052136,19756.251315217392,4.354838709677419,244.75848387096767,81.66999816894531,"6,021.18",841.28,305.69,112.22,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-19,57.59999847412109,57.880001068115234,57.38999938964844,57.77000045776367,4451100,54.09870147705078,0.0,0.0,0.2081507870054455,0.2081515004884071,50.75398468017578,50.08408620834351,53.53458597455336,0.1297367914421923,16.49851527610869,17.533549264279916,57.44169014707873,47.93044081910779,19759.995804347825,4.358064516129033,244.78880645161288,82.05999755859375,"6,017.99",839.26,305.78,112.1,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-20,59.119998931884766,59.59000015258789,58.79999923706055,59.09999847412109,11915500,55.344181060791016,0.0,0.0,2.30222954097048,2.3022356354867046,50.83632591247559,50.11667501449585,53.77586531938505,0.1307800876296414,-36.00683080565003,-1.4344802850206737,57.597789046375496,48.38397059717919,19763.740293478266,4.361290322580645,244.81912903225805,82.2699966430664,"6,030.73",839.4,305.08,112.18,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-21,59.0,60.0,58.90999984741211,59.95000076293945,11048300,56.1401596069336,0.0,0.0,1.4382441806501278,1.4382334888436876,50.94074638366699,50.15570039749146,54.09110455772486,0.1311229157344364,-28.661346435546875,-16.056553988362687,57.765802018543226,48.92297628651049,19767.48478260869,4.364516129032258,244.8494516129032,81.93000030517578,"5,998.20",838.26,305.84,112.47,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-24,59.68999862670898,59.77000045776367,58.7599983215332,58.95000076293945,7498900,55.203712463378906,0.0,0.0,-1.6680566927001483,-1.668052157512978,51.03241081237793,50.19013618469239,54.23945227847874,0.1327786330249797,-59.876251220703125,-41.51480948729997,57.729734898610886,49.53027906318111,19778.71825,4.374193548387097,244.9404193548387,81.88999938964844,"6,029.60",844.36,305.49,113.52,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-25,59.31999969482422,59.52000045776367,58.91999816894531,59.38999938964844,5157100,55.6157455444336,0.0,0.0,0.7463929109660095,0.7463865429848004,51.13306251525879,50.22704933166504,54.42295804727272,0.1326394891164893,-46.14181518554688,-44.89313761393223,57.70487720230824,50.12730701705212,19782.462739130435,4.37741935483871,244.97074193548383,82.19999694824219,"6,030.66",845.09,305.68,113.12,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-26,59.09000015258789,59.130001068115234,58.31999969482422,58.36000061035156,5529500,54.65120315551758,0.0,0.0,-1.7342966659070205,-1.734297327984946,51.22244934082031,50.26025213241577,54.45339072837203,0.1342345838352127,-80.09409582721098,-62.03738741115361,57.37086764365343,50.9679354569325,19786.20722826087,4.380645161290323,245.00106451612905,82.4000015258789,"6,057.93",849.86,301.99,112.6,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-27,58.59999847412109,58.68000030517578,57.9900016784668,58.150001525878906,8259900,54.45455932617188,0.0,0.0,-0.3598339312481213,-0.3598161028333213,51.32638229370117,50.292471714019776,54.45354654141201,0.1343187461224586,-112.4689416482996,-79.56828422035244,56.91166540748859,51.87569764487957,19789.951717391305,4.383870967741935,245.03138709677413,82.12999725341797,"6,003.83",845.57,301.55,112.55,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-28,58.150001525878906,58.7400016784668,57.970001220703125,58.66999816894531,5112800,54.94150161743164,0.0,0.0,0.8942332406216558,0.8942176693471637,51.45834609985352,50.326986923217774,54.51860721821463,0.1295911050316298,-93.81215324263808,-95.45839690604949,55.94129436116466,53.36111500162831,19793.69620652174,4.387096774193549,245.0617096774193,82.2300033569336,"5,985.31",845.64,299.76,113.08,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-07-31,58.709999084472656,59.119998931884766,58.33000183105469,59.04999923706055,6225900,55.29736709594727,0.0,0.0,0.6476923128938772,0.6477170591251413,51.59966674804687,50.36040773391724,54.62244186857898,0.1235784581011422,-80.1774637676923,-95.48618621954328,55.94837884542744,53.35871458413799,19804.929673913044,4.396774193548388,245.15267741935483,82.27999877929688,"5,971.21",848.83,301.26,113.9,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-08-01,59.0,59.93999862670898,58.900001525878906,59.84000015258789,9051700,56.037147521972656,0.0,0.0,1.3378508479836348,1.33782215117364,51.7541032409668,50.39942789077759,54.81106928903148,0.1231633094452588,-51.833392770492665,-75.27433659360763,56.1414949490636,53.27703646878308,19808.67416304348,4.4,245.183,82.76000213623047,"5,962.14",845.39,302.42,113.8,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-08-02,59.54999923706055,59.95000076293945,59.27000045776367,59.790000915527344,4468100,55.99032211303711,0.0,0.0,-0.0835548745538927,-0.0835613713513594,51.91133644104004,50.44011436462402,54.9683029988989,0.1224967837846044,-53.62746932165637,-61.879441953280384,56.30152814262147,53.32583048469787,19812.41865217392,4.396774193548388,245.2233870967742,82.55999755859375,"5,974.30",841.74,301.45,113.31,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-08-03,59.79999923706055,60.52999877929688,59.63999938964844,60.13999938964844,5677200,56.318092346191406,0.0,0.0,0.5853796099043018,0.5854051571494212,52.06336585998535,50.48517433166504,55.14827491187123,0.1215421617894251,-34.13717362464344,-46.5326785722641,56.45651035113328,53.44991131024368,19816.163141304347,4.393548387096774,245.2637741935484,82.5199966430664,"5,974.46",841.78,302.2,113.94,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-08-04,60.16999816894531,60.34000015258789,59.630001068115234,59.7599983215332,4106000,55.96223068237305,0.0,0.0,-0.6318607781373609,-0.6318780501847421,52.21182426452637,50.52757431030273,55.25680234793815,0.1217637038531222,-45.47034983453444,-44.41166426027803,56.57079459386182,53.502315223643066,19819.907630434784,4.390322580645162,245.30416129032253,82.62000274658203,"6,005.76",843.73,303.99,113.8,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-08-07,59.81999969482422,60.09999847412109,59.709999084472656,59.790000915527344,4066700,55.99032211303711,0.0,0.0,0.0502051453092677,0.0501971245990828,52.35449844360352,50.56742635726928,55.35460498328467,0.1217594080522422,-44.57571811082549,-41.39441385666773,56.67826416763385,53.49410865035932,19831.141097826086,4.380645161290323,245.4253225806452,82.72000122070312,"5,992.52",841.82,303.75,113.54,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-08-08,59.880001068115234,60.119998931884766,59.36000061035156,59.459999084472656,5586400,55.68130493164063,0.0,0.0,-0.5519348151891146,-0.5519117764184678,52.48651245117188,50.60531620025635,55.3981649763988,0.1220851154313789,-89.40228405216604,-59.81611733250861,56.73277038579854,53.55946899408428,19834.885586956523,4.37741935483871,245.4657096774193,82.41000366210938,"5,989.63",838.16,303.64,113.36,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-08-09,59.41999816894531,59.970001220703125,59.2599983215332,59.900001525878906,5310900,56.09333038330078,0.0,0.0,0.7399973901465406,0.7399708971727481,52.62060760498047,50.6458224105835,55.49085369731906,0.1216794864579715,-73.30752449753237,-69.0951755535079,56.83654660716495,53.61301584705869,19838.63007608696,4.374193548387097,245.5060967741936,82.36000061035156,"5,940.74",826.2,296.67,111.59,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-08-10,59.68000030517578,59.68999862670898,59.060001373291016,59.06999969482422,5585100,55.31608200073242,0.0,0.0,-1.385645759451437,-1.3856342229231378,52.73785102844239,50.6819787979126,55.46755080444084,0.1229658109796008,-103.66881839639512,-88.79287564869777,56.8239575261094,53.73142348585349,19842.3745652174,4.370967741935484,245.54648387096773,81.19000244140625,"5,950.62",830.28,299.15,111.11,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-08-11,58.72999954223633,59.27000045776367,58.59000015258789,58.970001220703125,4980000,55.22243881225586,0.0,0.0,-0.1692880897879112,-0.1692874569014568,52.86277351379395,50.72146780014038,55.43486920548284,0.1228670428911896,-107.32675893474476,-94.76770060955737,56.80210020105974,53.84411638219222,19846.119054347822,4.367741935483871,245.586870967742,81.06999969482422,"5,997.77",835.05,304.05,112.74,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-08-14,59.150001525878906,60.0,59.130001068115234,59.77999877929688,5900000,55.98096466064453,0.0,0.0,1.3735756178166358,1.373582668030093,52.99013069152832,50.760485076904295,55.50768193283773,0.057173233062066,-77.6968147247455,-96.23079735196173,56.80766589328122,54.02490361050297,19857.35252173913,4.358064516129033,245.7080322580645,81.87999725341797,"6,002.91",828.85,304.45,112.82,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
2017-08-15,58.93999862670898,59.0099983215332,58.290000915527344,58.560001373291016,8913000,54.8384895324707,0.0,0.0,-2.040812028969752,-2.0408278690792314,53.09407669067383,50.79416084289551,55.41845627945546,0.0605862909479352,-122.32479197959135,-102.44945521302714,56.71113161238159,54.20665403214966,19861.09701086957,4.354838709677419,245.74841935483872,81.75,"6,025.60",832.09,305.35,112.78,8677,0.0525,4854,3823,2665,2665,1158,18,-28,1168,160,1008,0.19149999999999998,1658,,-0.016,0.61,0.6,0.2245,633,0.38,0.180,0.125,0.44060000000000005,0.1335,0.1162,0.073,0.13699999999999998,1371,0.158,185,1186,0.1367
