date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2021-04-14,319.7099914550781,322.70001220703125,319.2900085449219,320.0199890136719,3440600,301.37432861328125,0.0,-0.1186032740485232,-0.1185881606637462,266.4316604614258,256.9111183929444,292.17091173278425,0.0636448079557229,29.478607939207087,36.51894584117065,311.15131003024885,261.5644492470949,23369.020714285714,5.97,267.43873333333335,122.69000244140624,"9,093.51",1606.28,795.22,160.0,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-15,320.2099914550781,323.3999938964844,320.04998779296875,322.739990234375,3508200,303.9358215332031,0.0,0.8499472889447857,0.8499373293366252,267.4162420654297,257.291368560791,293.7395663728401,0.0607220883581434,28.88499877349865,32.59619614727354,311.9229518931574,264.81496009414724,23374.91753846154,5.96,267.4978666666667,124.01000213623048,"9,144.67",1616.26,793.66,160.81,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-16,324.8399963378906,328.6700134277344,323.94000244140625,328.0799865722656,6213100,308.9646911621094,0.0,1.6545815515494944,1.654582735111032,268.4637799072266,257.67643936157225,295.76958301140934,0.0509040462088147,31.43594976602145,29.93318549290902,313.4200234268596,267.5481619979451,23380.814362637364,5.949999999999999,267.557,124.44000244140624,"9,038.41",1605.29,785.82,160.49,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-19,326.489990234375,328.8299865722656,325.44000244140625,326.8500061035156,4494300,307.806396484375,0.0,-0.3749026210347894,-0.374895485104687,269.40111450195315,258.0666445922852,297.3744914744714,0.0525105393817791,26.976012041679475,29.09898686039981,314.7554687256019,269.76776735838246,23398.50483516484,5.92,267.7344,123.93000030517578,"8,995.89",1587.21,778.9,158.55,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-20,326.0,327.69000244140625,322.1600036621094,323.9599914550781,4462900,305.0847473144531,0.0,-0.8842021093682373,-0.8842081259542778,270.28326721191405,258.44162101745604,298.402525586469,0.0535856598840783,4.790433083343428,21.06746496368141,314.9726190706059,272.8485723356441,23404.40165934066,5.91,267.79353333333336,122.70999908447266,"9,123.10",1596.1,785.73,160.58,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-21,324.9599914550781,327.9100036621094,323.8900146484375,325.95001220703125,3740100,306.9588317871094,0.0,0.6142797889995277,0.6142832406907051,271.1810021972656,258.82110694885256,299.543366413221,0.0512526509517204,12.304813926995116,14.690419684005963,314.9966652076544,276.2119529564081,23410.29848351649,5.9,267.85266666666666,123.7699966430664,"9,040.88",1584.03,776.36,159.3,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-22,326.20001220703125,326.42999267578125,318.8399963378906,321.4599914550781,4875000,302.7304382324219,0.0,-1.377518203343775,-1.377511612899318,272.0551885986328,259.1896356964112,299.9683093224478,0.0551692464479402,-36.718456504050096,-6.541069831237226,314.14906754001174,279.7632768203398,23416.19530769231,5.89,267.9118,122.91999816894533,"9,100.46",1596.4,789.32,161.81,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-23,322.19000244140625,325.5299987792969,319.5799865722656,323.8900146484375,3405700,305.01885986328125,0.0,0.7559333223272846,0.7559271688109659,272.93920654296875,259.5611810302734,300.6417160612256,0.0550695170681842,-30.54352772684076,-18.31905676796529,313.7420655147462,282.6856597049804,23422.09213186813,5.88,267.97093333333333,124.22000122070312,"9,093.48",1601.37,795.21,162.31,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-26,323.67999267578125,324.0,319.32000732421875,319.989990234375,2848500,301.3460693359375,0.0,-1.2041199906380973,-1.204119158071082,273.7802764892578,259.91996406555177,300.7356298311872,0.0570878210236818,-50.67945148639424,-39.31381190576174,313.4635687051083,284.48788393161044,23439.782604395605,5.85,268.14833333333337,124.45999908447266,"9,037.49",1605.55,792.77,163.35,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-27,320.5,322.4700012207031,320.3800048828125,320.5899963378906,3335800,301.9111022949219,0.0,0.1875077726888108,0.1875030128083432,274.62422424316406,260.2716187286377,300.8923594930185,0.0551417547904682,-47.58168141237569,-42.93488687520361,312.6869564393552,286.9963473936527,23445.67942857143,5.84,268.2074666666667,124.37000274658205,"9,007.72",1605.28,787.95,163.72,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-28,321.95001220703125,322.9599914550781,319.29998779296875,319.7099914550781,2713400,301.0823974609375,0.0,-0.2744954280747391,-0.2744863728710633,275.49127990722656,260.62139839172363,300.91769788874103,0.0549986171600495,-97.0711333346338,-65.11075541113462,311.8945150102173,289.19103491654056,23451.57625274725,5.83,268.26660000000004,124.4499969482422,"9,015.71",1618.42,789.59,165.93,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-29,321.7099914550781,325.7900085449219,321.0799865722656,325.3399963378906,3261900,306.38433837890625,0.0,1.7609724541885583,1.7609601101494563,276.3608660888672,260.95986404418943,301.64658328742973,0.0552438412231444,-89.7351958621935,-78.12933686973437,311.3005518053571,291.6769445325336,23457.47307692308,5.82,268.32573333333335,124.8499984741211,"9,049.97",1614.65,778.07,164.68,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-30,325.04998779296875,325.8299865722656,321.6099853515625,323.6700134277344,3118700,304.8116760253906,0.0,-0.5133039063607292,-0.5132972402690839,277.1591320800781,261.29042015075686,302.0685956524912,0.0557807478891901,-103.0290600936424,-96.61179643015662,310.4579287222784,294.0188107796748,23463.369901098904,5.81,268.3848666666667,123.61000061035156,"9,057.54",1610.8,774.3,165.09,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-03,326.2799987792969,331.6199951171875,325.67999267578125,330.2699890136719,3683700,311.027099609375,0.0,2.039106284836945,2.0391028536146383,278.1455328369141,261.6507572174072,303.26306284674234,0.0556044830303531,-61.1337830577279,-84.63267967118797,311.6582497535633,294.21884680405384,23481.060373626377,5.806451612903226,268.58045161290323,124.26000213623048,"8,988.10",1592.36,758.01,165.57,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-04,329.1199951171875,333.2300109863281,328.8800048828125,332.7699890136719,3954400,313.3814392089844,0.0,0.756956454767832,0.7569564203782297,279.2499591064453,262.01221778869626,304.6121796950413,0.0554342596654397,-37.932950467836754,-67.36526453973572,312.9962372718568,294.6692137779479,23486.9571978022,5.809677419354839,268.64867741935484,123.05999755859376,"8,992.16",1579.72,756.72,165.86,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-05,334.25,334.25,331.1600036621094,332.04998779296875,3227200,312.703369140625,0.0,-0.2163660319361104,-0.2163721214858527,280.5019812011719,262.3712602996826,305.69100495445247,0.0558579022271303,-39.82236040835322,-46.29636464463933,313.56841843391555,295.94094741081096,23492.854021978023,5.812903225806451,268.71690322580645,123.5500030517578,"9,057.87",1584.3,761.43,167.74,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-06,333.6700134277344,337.8099975585937,333.2300109863281,337.5799865722656,3539600,317.9112243652344,0.0,1.6654115291655502,1.6654298413610436,281.9942358398437,262.7459255218506,307.3203675425568,0.0569531720220461,-4.896003757989347,-27.550438211393143,315.5084548794755,296.1810257113448,23498.75084615385,5.816129032258065,268.78512903225806,124.51000213623048,"9,133.80",1596.64,768.45,168.85,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-07,336.67999267578125,339.8099975585937,335.5299987792969,339.25,2998100,319.4839172363281,0.0,0.4947015504951579,0.4946956101452349,283.6062905883789,263.1157231140137,308.94217416839297,0.0559458540621187,3.070676494771846,-13.882562557190283,317.88179497666545,295.69304022841266,23504.647670329672,5.819354838709677,268.8533548387097,125.7300033569336,"9,040.36",1577.94,747.61,168.16,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-10,340.45001220703125,345.69000244140625,339.5400085449219,341.1199951171875,4840600,321.24493408203125,0.0,0.5512144781687489,0.551206727692799,285.1957290649414,263.5006217193604,310.58254215687805,0.0528413537414843,8.956935558482918,2.37720276508843,320.3385085415318,295.1508743930386,23522.338142857145,5.829032258064516,269.05803225806454,124.61000061035156,"8,943.72",1567.8,746.94,165.86,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-11,337.54998779296875,338.0,328.2099914550781,330.6600036621094,5500900,311.3944091796875,0.0,-3.0663671449352337,-3.066359608282065,286.5267645263672,263.82932357788087,310.69079109325264,0.0626019970663995,-27.730299685958848,-5.234229210901404,320.58964628715927,295.86596284370006,23528.234967032968,5.832258064516129,269.1262580645161,123.30999755859376,"8,720.70",1524.57,724.98,162.93,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-12,326.5199890136719,328.79998779296875,316.2699890136719,317.0,5822000,298.5302734375,0.0,-4.1311327378040215,-4.131138955280456,287.62541046142576,264.0839363098145,309.06938873915226,0.0764056930369301,-60.29812195615305,-26.35716202787637,320.83863583933504,295.3325677739462,23534.131791208794,5.835483870967742,269.19448387096776,120.83999633789062,"8,797.55",1540.38,732.51,165.74,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-13,319.0,327.4200134277344,318.69000244140625,325.4200134277344,5159800,306.459716796875,0.0,2.6561556554367094,2.656160552184361,288.93748779296874,264.3881034088135,308.721432480182,0.0804416773610598,-33.34557355282744,-40.45799839831315,320.84128369795013,295.5823094416983,23540.028615384617,5.838709677419355,269.26270967741937,122.19000244140624,"8,902.28",1564.66,751.09,168.13,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-14,326.2900085449219,327.32000732421875,321.8599853515625,323.6300048828125,3998000,304.7739562988281,0.0,-0.5500609892019948,-0.5500757214248253,290.3362026977539,264.6867120361328,308.19510232266816,0.0805590726433424,-39.075552236174,-44.23974924838487,320.7179155052213,295.28660414809906,23545.92543956044,5.841935483870968,269.330935483871,124.1500015258789,"8,869.55",1557.06,746.73,168.2,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-17,321.0,322.8299865722656,315.3099975585937,320.010009765625,4388000,301.3648986816406,0.0,-1.118559794385665,-1.1185527984697408,291.6182586669922,264.9606367492676,307.28440850386454,0.0778986265569769,-45.902227240399725,-39.44111767646709,320.7384275656719,294.62194230737504,23563.61591208792,5.851612903225806,269.53561290322585,123.70999908447266,"8,819.56",1549.1,741.34,166.63,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-18,320.0,324.5599975585937,314.7799987792969,316.75,7010300,298.2948608398437,0.0,-1.0187211856318543,-1.0187111555549966,292.7357809448242,265.22300758361814,306.08580214866174,0.0784440224804512,-53.33269487658203,-46.10349145105196,321.0212720231899,293.66010920239603,23569.512736263736,5.854838709677419,269.60383870967746,123.33000183105467,"8,749.22",1541.62,744.75,165.74,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-19,312.0,314.75,309.07000732421875,314.45001220703125,5242100,296.1288452148437,0.0,-0.7261208501874505,-0.7261323976221479,293.69898864746096,265.4713536834717,304.75820789081934,0.0786911289179955,-35.33906017180515,-44.85799409626235,321.3716757547069,292.22670681365247,23575.40956043956,5.858064516129033,269.67206451612907,122.66000366210938,"8,858.12",1554.45,760.06,166.48,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-20,314.8900146484375,319.7099914550781,314.8900146484375,315.8999938964844,3854700,297.4943542480469,0.0,0.4611167540672367,0.4611198994182608,294.6343209838867,265.7187033843994,303.789694071783,0.0785783665910416,-31.61019830594918,-40.0939844514455,321.5976282545269,291.47714591539494,23581.306384615385,5.861290322580645,269.7402903225807,124.16999816894533,"8,847.75",1547.58,756.02,167.46,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-21,317.0,319.2799987792969,314.45001220703125,315.7699890136719,3920600,297.3719177246094,0.0,-0.0411538098525898,-0.0411559149574358,295.51804443359373,265.96724655151365,302.9339905588265,0.0770290811160594,-31.944541669583423,-32.964600049112626,321.7561716635309,290.5539082925237,23587.20320879121,5.864516129032258,269.8085161290323,124.18000030517578,"8,929.11",1560.15,771.03,168.47,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-24,316.8399963378906,318.739990234375,314.5899963378906,314.8399963378906,2930600,296.49615478515625,0.0,-0.2945158527211999,-0.2945008883670552,296.3042059326172,266.2026611328125,302.07561245567047,0.0768850367224071,-34.336030080902425,-32.63025668547838,321.97242891186943,289.85265958910713,23604.89368131868,5.874193548387097,270.0131935483871,125.3000030517578,"8,927.70",1564.27,771.99,167.22,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-25,315.5299987792969,317.1000061035156,314.25,316.75,3523300,298.2948608398437,0.0,0.6066585199866248,0.6066540916831897,297.0238800048828,266.4365601348877,301.5715122402269,0.0771620201623538,-29.424216059815127,-31.90159593676704,322.060481158455,289.4029831970138,23610.790505494508,5.87741935483871,270.0814193548387,125.05999755859376,"9,020.70",1572.45,774.43,167.62,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-26,317.8099975585937,321.3800048828125,316.67999267578125,317.3299865722656,2881600,298.8410339355469,0.0,0.18310546875,0.1830983926995433,297.6878045654297,266.6588844299316,301.2074484662696,0.0771845641186345,-27.932754649306148,-30.56433359667461,322.1127083343536,289.1266196685761,23616.68732967033,5.880645161290323,270.1496451612903,125.23999786376952,"9,048.37",1574.05,770.81,168.88,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-05-27,317.29998779296875,320.4100036621094,317.29998779296875,318.7699890136719,3734800,300.1971740722656,0.0,0.453787067828304,0.4537998409586574,298.41746215820314,266.8871099853516,301.07274521373574,0.0768243175256064,-24.22947688430653,-27.19548253114264,321.9741781421412,288.6464334301244,23622.58415384616,5.883870967741935,270.217870967742,125.3499984741211,"9,034.00",1570.88,772.95,169.16,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
