date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,EBIT,EBIT Margin
2016-08-17,117.0999984741211,117.62999725341795,116.61000061035156,117.41999816894533,1223800,99.25732421875,0.0,0.3761282265219323,0.3761175646493697,98.28387619018557,94.59789894104004,99.56373766652754,0.0317753127840469,-577.3333438566306,-572.5720780092025,100.64832501480416,98.16476168563528,18993.14747826087,4.951612903225807,240.8706774193548,72.98999786376953,"5,718.89",756.8,241.3,93.25,6785,0.011200000000000002,3762,3023,1054,989,2043,980,93,887,223,664,-0.18230000000000002,290,294,-0.0767,2.27,2.24,-0.11460000000000001,443,1.53,0.67,0.0984,0.44549999999999995,0.1444,0.09789999999999999,0.0653,0.2514,980,0.1444,980,0.1444
2016-08-18,117.37000274658205,117.81999969482422,117.0500030517578,117.81999969482422,1271300,99.595458984375,0.0,0.3406587737323718,0.3406648005942481,98.34473922729492,94.62260692596436,99.56796717557388,0.0301796369228809,-565.6735304873076,-577.721741219843,100.64671173826626,98.2593582080228,18995.28595652174,4.95483870967742,240.8910322580645,73.19000244140625,"5,724.90",754.36,241.91,93.14,6785,0.011200000000000002,3762,3023,1054,989,2043,980,93,887,223,664,-0.18230000000000002,290,294,-0.0767,2.27,2.24,-0.11460000000000001,443,1.53,0.67,0.0984,0.44549999999999995,0.1444,0.09789999999999999,0.0653,0.2514,980,0.1444,980,0.1444
2016-08-19,117.37999725341795,117.61000061035156,116.9800033569336,117.47000122070312,1108600,99.29963684082033,0.0,-0.2970620226002807,-0.2970237263539288,98.3996858215332,94.6465839767456,99.53218979760676,0.0299189852970653,-720.0991502320741,-621.0353415253375,100.64605815648208,98.28706562281478,18997.42443478261,4.958064516129032,240.91138709677412,72.93000030517578,"5,720.90",754.4,241.49,93.24,6785,0.011200000000000002,3762,3023,1054,989,2043,980,93,887,223,664,-0.18230000000000002,290,294,-0.0767,2.27,2.24,-0.11460000000000001,443,1.53,0.67,0.0984,0.44549999999999995,0.1444,0.09789999999999999,0.0653,0.2514,980,0.1444,980,0.1444
2016-08-22,117.4000015258789,117.4000015258789,116.30999755859376,116.9499969482422,1137100,98.86005401611328,0.0,-0.4426698451155619,-0.4426832148557547,98.4527717590332,94.66674205780028,99.4425716934076,0.0302151768847832,-673.7419619002171,-653.1715475398663,100.65359214351314,98.23726707889897,19003.839869565218,4.967741935483871,240.9724516129032,72.80000305175781,"5,743.30",755.42,242.52,93.38,6785,0.011200000000000002,3762,3023,1054,989,2043,980,93,887,223,664,-0.18230000000000002,290,294,-0.0767,2.27,2.24,-0.11460000000000001,443,1.53,0.67,0.0984,0.44549999999999995,0.1444,0.09789999999999999,0.0653,0.2514,980,0.1444,980,0.1444
2016-08-23,117.27999877929688,117.6999969482422,116.61000061035156,116.62999725341795,871000,98.58954620361328,0.0,-0.2736209518379384,-0.2736270126414308,98.514141998291,94.68600482940674,99.32883496143504,0.0303116303987482,-684.1862629868887,-692.6757917063933,100.66961526980316,98.13502187619292,19005.978347826087,4.970967741935484,240.9928064516129,73.16999816894531,"5,722.78",752.27,241.22,93.2,6785,0.011200000000000002,3762,3023,1054,989,2043,980,93,887,223,664,-0.18230000000000002,290,294,-0.0767,2.27,2.24,-0.11460000000000001,443,1.53,0.67,0.0984,0.44549999999999995,0.1444,0.09789999999999999,0.0653,0.2514,980,0.1444,980,0.1444
2016-08-24,116.66000366210938,117.23999786376952,115.97000122070312,117.11000061035156,1014000,98.99529266357422,0.0,0.4115608061711739,0.4115511994780441,98.5912353515625,94.71091232299804,99.2843626550536,0.0306419550040614,-579.3415286388692,-645.7565845086583,100.62876282948302,98.23335493785096,19008.11682608696,4.974193548387097,241.01316129032256,72.8499984741211,"5,717.32",748.06,241.62,93.47,6785,0.011200000000000002,3762,3023,1054,989,2043,980,93,887,223,664,-0.18230000000000002,290,294,-0.0767,2.27,2.24,-0.11460000000000001,443,1.53,0.67,0.0984,0.44549999999999995,0.1444,0.09789999999999999,0.0653,0.2514,980,0.1444,980,0.1444
2016-08-25,117.12999725341795,118.0500030517578,116.9800033569336,117.75,823100,99.53630065917967,0.0,0.5464942245008153,0.5464987082204331,98.69165954589845,94.73964698791504,99.31795438893708,0.0304749342840735,-560.8770938519585,-608.1349618259055,100.6355773484126,98.23837666159716,19010.255304347826,4.97741935483871,241.03351612903225,72.51000213623047,"5,692.12",745.46,241.76,93.49,6785,0.011200000000000002,3762,3023,1054,989,2043,980,93,887,223,664,-0.18230000000000002,290,294,-0.0767,2.27,2.24,-0.11460000000000001,443,1.53,0.67,0.0984,0.44549999999999995,0.1444,0.09789999999999999,0.0653,0.2514,980,0.1444,980,0.1444
2016-08-26,118.06999969482422,118.8000030517578,116.63999938964844,117.13999938964844,1579000,99.02066040039062,0.0,-0.5180472274747827,-0.5180424180668108,98.76587860107422,94.7607328414917,99.27831519046424,0.0308663431617445,-578.4757356636401,-572.8981193848226,100.55596740556416,98.395755311721,19012.39378260869,4.980645161290322,241.05387096774191,72.36000061035156,"5,724.32",747.84,242.53,94.34,6785,0.011200000000000002,3762,3023,1054,989,2043,980,93,887,223,664,-0.18230000000000002,290,294,-0.0767,2.27,2.24,-0.11460000000000001,443,1.53,0.67,0.0984,0.44549999999999995,0.1444,0.09789999999999999,0.0653,0.2514,980,0.1444,980,0.1444
2016-08-29,117.62999725341795,118.72000122070312,117.48999786376952,118.4800033569336,1277800,100.15338897705078,0.0,1.143933732514224,1.1439315513348092,98.87779907226565,94.78611087799072,99.39499169534244,0.0311975882434232,-539.8160613059543,-559.7229636071844,100.60890602550526,98.4839849046705,19018.809217391303,4.990322580645161,241.11493548387097,72.73999786376953,"5,695.23",745.25,241.88,95.0,6785,0.011200000000000002,3762,3023,1054,989,2043,980,93,887,223,664,-0.18230000000000002,290,294,-0.0767,2.27,2.24,-0.11460000000000001,443,1.53,0.67,0.0984,0.44549999999999995,0.1444,0.09789999999999999,0.0653,0.2514,980,0.1444,980,0.1444
2016-08-30,118.4800033569336,119.0999984741211,117.16000366210938,118.47000122070312,1482400,100.1449203491211,0.0,-0.0084420458702494,-0.0084556578825556,98.97686996459962,94.82004997253418,99.49498218251294,0.0310325839355843,-505.594081729656,-541.2952928997502,100.65993513815296,98.55468049295057,19020.947695652176,4.993548387096774,241.13529032258063,72.58000183105469,"5,692.57",744.39,241.44,95.05,6785,0.011200000000000002,3762,3023,1054,989,2043,980,93,887,223,664,-0.18230000000000002,290,294,-0.0767,2.27,2.24,-0.11460000000000001,443,1.53,0.67,0.0984,0.44549999999999995,0.1444,0.09789999999999999,0.0653,0.2514,980,0.1444,980,0.1444
2016-08-31,118.20999908447266,119.0500030517578,118.0199966430664,118.70999908447266,1589600,100.34779357910156,0.0,0.2025811271179289,0.2025796508432265,99.07813858032226,94.856291847229,99.60869036872477,0.0310629508788445,-499.11250319922976,-514.8408820782801,100.74099552345236,98.53532588768044,19023.086173913045,4.996774193548387,241.15564516129032,72.44999694824219,"5,691.78",746.33,242.4,94.73,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-01,118.9000015258789,118.9000015258789,117.66999816894533,118.3499984741211,1462500,100.0434799194336,0.0,-0.3032605619813,-0.3032589445308375,99.18836822509766,94.88731300354004,99.66666230881928,0.0311227494227425,-508.834992870288,-504.5138592663912,100.775681664994,98.54036905522082,19025.224652173914,5.0,241.176,72.63999938964844,"5,721.62",749.05,243.34,95.29,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-02,118.05999755859376,119.31999969482422,118.05999755859376,118.83999633789062,1090300,100.4577178955078,0.0,0.4140243938208998,0.4140579440137459,99.27273132324218,94.92102882385254,99.77213638704444,0.031174722858763,-463.0534445023925,-490.3336468573034,100.8146510614752,98.52337841850527,19027.363130434784,4.996666666666667,241.1948333333333,73.06999969482422,"5,737.24",750.1,244.32,95.12,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-06,118.5199966430664,119.30999755859376,118.38999938964844,119.29000091552734,1156400,100.83809661865234,0.0,0.3786642473105228,0.3786455944979616,99.4125471496582,94.94858352661132,99.91426441792548,0.031282715613907,-451.6988505799481,-474.5290959842095,100.97479910012822,98.45959649923702,19035.91704347826,4.983333333333333,241.27016666666665,73.58000183105469,"5,706.09",751.06,244.67,95.31,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-07,118.48999786376952,118.87000274658205,118.25,118.68000030517578,1149600,100.88908386230467,0.67,-0.5113593810628925,0.0505634728957371,99.56470977783204,94.97498008728029,100.04424034384272,0.0312593424008634,-450.1768426134901,-454.9763792319436,101.1280445839432,98.40528137430876,19038.05552173913,4.98,241.289,73.5199966430664,"5,666.06",746.93,242.38,95.1,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-08,118.04000091552734,118.33999633789062,116.88999938964844,116.9000015258789,1585000,99.3759307861328,0.0,-1.4998304471855015,-1.4998184325244246,99.6227033996582,94.9904442214966,99.95513240281474,0.0332054919035124,-495.345611729687,-465.7404349743751,101.10790161736696,98.3688127075842,19040.194,4.976666666666667,241.3078333333333,73.37999725341797,"5,496.41",729.97,236.68,93.16,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-09,116.37999725341795,116.37999725341795,114.41999816894533,114.44000244140624,2010900,97.2847137451172,0.0,-2.1043618925257856,-2.104349639266412,99.59356353759766,94.99628356933594,99.5990765817884,0.0379849557220542,-349.69957322114493,-431.740675854774,101.32019300397982,97.85950975480924,19042.33247826087,4.973333333333334,241.32666666666665,71.5999984741211,"5,601.57",739.89,240.51,94.25,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-12,114.12999725341795,115.75,113.6999969482422,115.5199966430664,2343800,98.20281219482422,0.0,0.9437208831003964,0.9437232370467008,99.54508483886718,95.0075030899048,99.41290799685984,0.037492330027884,-275.7504836246394,-373.5985561918238,101.30351149003438,97.67859757978984,19048.74791304348,4.963333333333334,241.38316666666665,72.44999694824219,"5,516.21",729.6,238.91,92.56,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-13,114.36000061035156,114.80999755859376,113.9499969482422,114.26000213623048,1664100,97.13168334960938,0.0,-1.0907154981393163,-1.0907313357685022,99.4783952331543,95.01602687835694,99.10874471055978,0.038646854910565,-294.80970643135925,-306.7532544257145,101.41993517220416,97.27099424063763,19050.88639130435,4.96,241.402,71.0999984741211,"5,504.25",728.54,240.56,92.25,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-14,114.38999938964844,114.5,113.4800033569336,113.70999908447266,1612100,96.66414642333984,0.0,-0.4813609675081709,-0.4813433785417986,99.40522903442384,95.0220053100586,98.7827982722638,0.0387953116159848,-287.94293627361327,-286.1677087765373,101.62615945079716,96.84264471790402,19053.02486956522,4.956666666666667,241.4208333333333,71.08000183105469,"5,547.21",734.49,244.89,92.89,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-15,113.47000122070312,115.22000122070312,113.47000122070312,114.94000244140624,1385500,97.70974731445312,0.0,1.0817020199075378,1.0816842953685013,99.3516227722168,95.03437538146972,98.63972481122237,0.0395204470866617,-269.40611994976337,-284.05292088491194,101.64390197209693,96.67014450617457,19055.16334782609,4.953333333333333,241.43966666666665,71.5199966430664,"5,526.69",732.83,244.05,92.16,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-16,114.51000213623048,115.0999984741211,113.5999984741211,114.66999816894533,3499800,97.48023986816406,0.0,-0.2349088800468579,-0.2348869509921636,99.314559173584,95.04098457336426,98.4851268188146,0.0395564381895051,-273.3293251831381,-276.8927938021716,101.63755638794848,96.46496817870192,19057.30182608696,4.95,241.4585,71.30000305175781,"5,536.38",730.87,243.53,92.72,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-19,115.12999725341795,116.0,114.41999816894533,115.08999633789062,1227000,97.83724975585938,0.0,0.3662668314745376,0.3662382121526919,99.27499893188477,95.0534103012085,98.39874321042058,0.0392249726701985,-267.2265904683406,-269.98734520041404,101.61702484446094,96.33926101369336,19063.71726086957,4.94,241.515,71.4000015258789,"5,531.79",731.78,243.29,92.74,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-20,115.87000274658205,115.91999816894533,114.72000122070312,114.79000091552734,1080800,97.58223724365234,0.0,-0.2606615969319659,-0.2606497145447028,99.22966217041017,95.07877529144288,98.2898757481848,0.0391617003989241,-271.5857798482207,-270.7138984998998,101.6260404412196,96.2024637396886,19065.855739130435,4.9366666666666665,241.5338333333333,71.19999694824219,"5,576.27",737.11,246.02,93.51,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-21,114.88999938964844,115.9800033569336,114.5999984741211,115.93000030517578,1496600,98.55133056640624,0.0,0.993117327777826,0.9931042268832124,99.20421463012696,95.09747299194336,98.32473639061436,0.0405877094768382,-255.0200777024692,-264.6108160063435,101.62514666874546,96.19953594844203,19067.994217391304,4.933333333333334,241.55266666666668,72.5,"5,627.55",743.03,247.55,94.18,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-22,116.41999816894533,116.9800033569336,116.12999725341795,116.7300033569336,1107000,99.23141479492188,0.0,0.6900742255256498,0.6900812242787158,99.19389038085936,95.1215245437622,98.445626844522,0.0412396164182237,-243.3947032425588,-256.66685359774954,101.64052564086656,96.2077691894557,19070.132695652173,4.930000000000001,241.5715,72.94999694824219,"5,595.36",742.26,245.36,93.72,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-23,116.62999725341795,116.68000030517578,115.30999755859376,115.30999755859376,1141100,98.0242691040039,0.0,-1.216487413264089,-1.216495495315406,99.14691223144531,95.14208919525146,98.38944581245292,0.0427661196571645,-264.4818801766258,-254.29888704055125,101.57732474567835,96.11976692912631,19072.271173913043,4.926666666666667,241.5903333333333,72.4800033569336,"5,542.27",734.16,243.68,92.71,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-26,115.06999969482422,115.06999969482422,113.7699966430664,113.94000244140624,1618000,96.8596420288086,0.0,-1.1880974297058255,-1.1881007487642092,99.07833206176758,95.16238845825195,98.18547197463369,0.0441988029919845,-307.59915737599766,-271.8252469317274,101.60818160748758,95.87280823015892,19078.68660869565,4.916666666666667,241.6468333333333,71.80999755859375,"5,571.80",740.83,246.58,93.06,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-27,113.88999938964844,114.8000030517578,113.73999786376952,114.41000366210938,1758600,97.25919342041016,0.0,0.4124988683801511,0.4125055422801615,99.03904510498047,95.18489437103273,98.06196816740388,0.0445036503455426,-332.87113046747714,-301.65072267336683,101.45535426933904,95.7362160126434,19080.825086956524,4.913333333333334,241.66566666666668,72.22000122070312,"5,581.37",742.29,247.51,93.54,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-28,114.6999969482422,115.08999633789062,114.18000030517578,115.01000213623048,862000,97.7692642211914,0.0,0.5244283322401566,0.5244448188835182,99.0155386352539,95.21509037017822,98.02294097457556,0.0435001606632548,-447.314172189461,-362.5948200109786,101.2620195389237,95.69198513026576,19082.9635652174,4.91,241.6845,72.69000244140625,"5,530.68",737.72,245.97,92.24,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-29,114.80999755859376,115.05999755859376,113.63999938964844,113.87000274658205,1212600,96.80014038085938,0.0,-0.9912176058375356,-0.9912356895102614,98.97332626342774,95.235133934021,97.8599008954134,0.0443056355386891,-474.9245212068782,-418.3699412879389,101.03439525117884,95.5648440981864,19085.102043478262,4.906666666666667,241.7033333333333,72.05000305175781,"5,582.11",744.57,247.36,93.07,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-09-30,114.18000030517578,115.05999755859376,114.18000030517578,114.5500030517578,1361200,97.37820434570312,0.0,0.59717246752784,0.5971726513715359,98.94757781982422,95.24908359527588,97.79567468878535,0.0446308452132231,-458.4554724026927,-460.2313885996773,100.80126369890164,95.53144809309052,19087.24052173913,4.903333333333333,241.72216666666668,72.66000366210938,"5,564.77",743.87,246.34,92.42,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-10-03,114.2699966430664,114.41999816894533,112.5999984741211,113.0,1234600,96.06055450439452,0.0,-1.3531235359788396,-1.3531260410500012,98.88820693969728,95.25076206207277,97.5643253308666,0.0463967714988661,-377.6124550597809,-436.997482889784,100.50919853285816,95.3837969200227,19093.524760869564,4.887096774193549,241.75938709677425,72.31999969482422,"5,521.78",741.68,246.08,92.32,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-10-04,113.30999755859376,113.30999755859376,111.2699966430664,112.31999969482422,1532700,95.48249816894533,0.0,-0.6017701815714926,-0.6017624387362641,98.81220291137696,95.2548571395874,97.28674837594376,0.0465428761834105,-276.4882646421404,-370.8520640348713,100.08358769597947,95.27384791193067,19095.59764130435,4.880645161290323,241.7685806451613,72.26000213623047,"5,529.06",743.29,247.2,92.88,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-10-05,112.94000244140624,113.51000213623048,112.48999786376952,113.0999984741211,1098700,96.14557647705078,0.0,0.6944433595229338,0.6944501042821738,98.7460791015625,95.2753886795044,97.13459212275802,0.0471979327028911,-264.87569846958,-306.3254727238338,99.40918463432308,95.47390023506168,19097.67052173913,4.8741935483870975,241.7777741935484,72.55999755859375,"5,532.54",742.99,247.52,92.92,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-10-06,113.19000244140624,113.43000030517578,112.11000061035156,113.18000030517578,1336200,96.21358489990234,0.0,0.0707354837612861,0.0707348432902543,98.70194107055664,95.2928755569458,97.0117911597106,0.0469531352984756,-263.6846591896016,-268.3495407671073,99.09892420241933,95.4679260783424,19099.74340217392,4.867741935483871,241.78696774193548,72.2300033569336,"5,512.55",739.42,247.09,92.9,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-10-07,113.7699966430664,114.8499984741211,113.5199966430664,114.52999877929688,1604500,97.36121368408205,0.0,1.192788894222474,1.192792873660875,98.66080657958985,95.30966537475588,97.0583808296268,0.0482872975547072,-243.58610516526767,-257.38215427481646,99.10308294874056,95.47141732591764,19101.81628260869,4.861290322580645,241.7961612903226,71.98999786376953,"5,517.58",741.35,248.7,93.38,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-10-10,114.94000244140624,115.47000122070312,114.62999725341795,115.13999938964844,803600,97.87976837158205,0.0,0.5326120814224788,0.5326091036442993,98.65354248046874,95.32599765777589,97.16789916855416,0.0484213171108725,-234.50459767350503,-247.2584540094581,99.05815892097294,95.48403697136104,19108.034923913045,4.841935483870968,241.8237419354839,72.41999816894531,"5,469.63",733.42,245.55,92.42,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-10-11,114.4800033569336,114.87000274658205,113.66999816894533,114.0,1180700,96.91064453125,0.0,-0.9900984850543026,-0.9901166057656896,98.61692123413086,95.33723346710204,97.13359855024694,0.047744998515244,-251.47697422042648,-243.1892256863997,99.05345999350745,95.46663201699062,19110.107804347823,4.835483870967742,241.83293548387093,71.44999694824219,"5,493.97",736.2,245.42,92.8,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-10-12,113.91999816894533,115.52999877929688,113.7300033569336,115.3499984741211,1468100,98.05829620361328,0.0,1.1842091878255134,1.1842369617026005,98.59953369140624,95.35333000183104,97.2568915706958,0.0494560227955822,-244.2087152728811,-243.3967623889376,99.1339888401006,95.52551814842477,19112.18068478261,4.829032258064516,241.84212903225807,71.4000015258789,"5,474.66",735.54,243.89,92.18,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
2016-10-13,114.98999786376952,115.30999755859376,114.1500015258789,115.05999755859376,1237200,97.81175231933594,0.0,-0.2514095529809745,-0.2514258291469895,98.5611540222168,95.36175888061524,97.3308730038478,0.0494091332460172,-315.92106983399805,-270.5355864424352,99.14418144360856,95.52552604540509,19114.25356521739,4.822580645161291,241.8513225806452,71.19999694824219,"5,475.89",734.51,244.88,92.46,6961,0.024,3856,3105,1057,"1,012",2069,1036,89,947,231,716,-0.2284,286,290,-0.0682,2.48,2.45,-0.1751,1770,6.19,0.67,0.0984,0.4461,0.14880000000000002,0.10289999999999999,0.25429999999999997,0.2439,1036,0.14880000000000002,1036,0.14880000000000002
