date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Pretax Income,Income Tax,Net Income,Preferred Dividends,Net Income Common,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2018-08-03,234.44000244140625,235.5200042724609,233.4900054931641,234.08999633789065,3053100,208.0306396484375,0.0,0.0427329554165467,0.04272189076433,204.16860412597657,217.78333679199216,208.058945754111,0.0558889222421431,-146.49575874502992,-126.95658548353022,214.1599182553452,199.14020534084625,20841.46392391304,3.793548387096774,251.6964838709677,90.27999877929688,"6,009.11",1017.61,394.22,126.91,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-06,234.13999938964844,236.97999572753903,234.02999877929688,235.92999267578125,2259600,209.6657867431641,0.0,0.7860209178844002,0.7860126265486045,204.18037017822263,217.76636909484864,208.27319121931808,0.0560085494153948,-175.06156569520374,-155.4234362113476,214.37523082613504,199.63050190091573,20845.34882608696,3.7838709677419353,251.74670967741932,90.37000274658205,"6,006.35",1021.62,395.42,127.29,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-07,237.25,239.4600067138672,236.4900054931641,237.8300018310547,2399500,211.35427856445312,0.0,0.8053275184408015,0.8053253931016524,204.24521026611328,217.76682304382325,208.6840028653361,0.0518204509272792,-159.6133227606002,-160.39021573361126,214.6449497571464,200.3365520128731,20846.64379347826,3.780645161290322,251.7634516129032,90.73999786376952,"5,966.18",1022.47,396.6,127.42,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-08,238.1199951171875,239.1600036621093,236.22999572753903,236.3699951171875,2522400,210.05679321289065,0.0,-0.613886684870113,-0.6138912163856758,204.4254336547852,217.7399263763428,208.8670415783434,0.0524829177107142,-171.4841939500885,-168.71969413529746,214.4041388825254,201.52913290702537,20847.938760869565,3.7774193548387096,251.7801935483871,90.79000091552734,"5,963.69",1025.0,396.85,126.96,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-09,236.3500061035156,236.8500061035156,233.38999938964844,233.77999877929688,2951900,207.7551422119141,0.0,-1.0957382034071483,-1.0957279532701758,204.5075479125977,217.7129653930664,208.71878832948613,0.0534577791357354,-299.18695934606234,-210.0948253522503,214.03822979652,202.4780162361949,20849.233728260868,3.774193548387097,251.79693548387093,90.45999908447266,"5,928.08",1018.95,393.32,125.72,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-10,230.97000122070312,231.4600067138672,228.1100006103516,229.6100006103516,3863400,204.0493011474609,0.0,-1.7837275176316725,-1.78375419496144,204.5738424682617,217.655546951294,208.09619003854945,0.0553543474818543,-207.0629051065752,-225.91135280090865,213.5561315333788,203.24448949933608,20850.52869565217,3.770967741935484,251.81367741935483,89.44000244140625,"5,895.49",1015.75,392.53,124.87,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-13,229.4900054931641,229.88999938964844,226.57000732421875,226.8600006103516,2662700,201.60549926757807,0.0,-1.1976830245590042,-1.1976526585193992,204.54735961914065,217.5996864318848,207.23076460241992,0.0551596238328567,-189.7000764099609,-231.9833136208661,214.076010328807,202.31759929033365,20854.41359782609,3.761290322580645,251.86390322580647,89.1500015258789,"5,926.96",1026.41,394.9,125.86,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-14,227.3500061035156,230.3699951171875,227.3000030517578,229.5599975585937,2359000,204.00491333007807,0.0,1.190159984562289,1.1901530817447714,204.5414938354492,217.5557790374756,206.800651099441,0.0550985503608339,-171.46743068897666,-189.4101374018376,214.1720436380853,202.09182202353577,20855.708565217392,3.758064516129032,251.88064516129032,89.47000122070312,"5,915.70",1015.82,390.71,125.32,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-15,229.3500061035156,231.5399932861328,228.3099975585937,229.25,3218500,203.7294311523437,0.0,-0.1350398858209756,-0.1350370308427995,204.5576678466797,217.51053817749025,206.39115510649472,0.0532696479682701,-173.56076215167667,-178.2427564168714,214.2940913679878,201.79292950603565,20857.00353260869,3.7548387096774194,251.8973870967742,88.66000366210938,"5,960.88",1023.58,391.93,126.71,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-16,230.6699981689453,233.2899932861328,230.4499969482422,233.0,2438300,207.0619506835937,0.0,1.6357688113413316,1.635757539988436,204.57135314941405,217.48556915283203,206.4805945167746,0.0553419785141366,-148.23764309475416,-164.4219453118025,214.18069142851792,202.2058106466774,20858.2985,3.7516129032258063,251.91412903225807,89.27999877929688,"5,982.46",1025.05,392.6,127.18,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-17,232.509994506836,233.72000122070312,231.63999938964844,233.3800048828125,2107200,207.399658203125,0.0,0.1630922243830435,0.1630949184127539,204.57010955810543,217.45529037475583,206.6031363416213,0.055260497947091,-148.26264485826903,-156.6870167015666,214.1716482901872,202.36503994223463,20859.593467391303,3.7483870967741937,251.93087096774192,89.5999984741211,"6,011.98",1029.59,392.17,127.54,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-20,234.1300048828125,235.97999572753903,234.0800018310547,235.77999877929688,2604900,209.53250122070312,0.0,1.0283631186354114,1.0283734486626894,204.61258911132813,217.42784103393555,206.9937183254989,0.0490701414910003,-132.17615911757082,-142.89214902353132,214.28196485713025,202.43423692509631,20863.47836956521,3.738709677419355,251.9810967741936,89.9800033569336,"6,001.94",1037.48,393.06,127.66,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-21,235.2899932861328,239.52999877929688,235.2899932861328,238.6499938964844,2437300,212.0830078125,0.0,1.217234342203044,1.2172367422419006,204.6936364746093,217.4016121673584,207.67229025709904,0.0498390647566873,-111.78247734138972,-130.74042710574318,214.61416331119813,202.3482024114581,20864.77333695652,3.735483870967742,251.9978387096774,90.4000015258789,"5,959.92",1039.11,394.76,127.35,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-22,237.88999938964844,239.6699981689453,237.5800018310547,239.33999633789065,1870900,212.6962127685547,0.0,0.2891273660394544,0.2891344112758043,204.8128976440429,217.3893650054932,208.34214659195985,0.049322198799351,-105.90690268496635,-116.62184638130896,214.9681618238704,202.2297080491765,20866.068304347824,3.732258064516129,252.0145806451613,90.5199966430664,"5,937.56",1037.56,395.6,126.88,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-23,239.0500030517578,239.27999877929688,235.83999633789065,236.33999633789065,2064700,210.0301513671875,0.0,-1.25344699837161,-1.2534597427309446,204.85750915527345,217.36779296875,208.5672138953235,0.0511206928265665,-126.2585306591219,-114.649303561826,214.89332342427343,202.2361199351016,20867.36327173913,3.729032258064516,252.0313225806452,90.2699966430664,"5,946.00",1043.27,400.15,127.43,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-24,237.3600006103516,237.8000030517578,234.6999969482422,235.1100006103516,1948100,208.9370880126953,0.0,-0.5204348593543018,-0.5204316367802053,204.88345947265623,217.356953125,208.6165304443064,0.0513098365843905,-134.60253156300195,-122.25598830236338,214.6636869406743,202.24092273950149,20868.65823913044,3.725806451612904,252.04806451612905,90.70999908447266,"5,975.37",1047.88,404.02,128.58,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-27,236.9900054931641,243.6499938964844,236.5599975585937,242.6000061035156,4106900,215.59326171875,0.0,3.185745171927956,3.185731058743513,205.07328155517573,217.37305603027343,209.5467612808989,0.0560612139039055,-64.26671097793906,-108.37592440002096,215.39742895124056,201.8315474891891,20872.543141304348,3.7161290322580647,252.09829032258065,91.56999969482422,"5,949.59",1050.84,405.18,128.76,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-28,243.0599975585937,245.0800018310547,241.58999633789065,242.3699951171875,2951000,215.3888702392578,0.0,-0.0948107916493579,-0.0948042057821063,205.26843505859367,217.39016174316407,210.3257091420134,0.0560129349645049,-60.4059449117158,-86.42506248421891,216.20081736330368,201.4671666454854,20873.83810869565,3.712903225806452,252.1150322580645,91.5,"5,954.37",1060.61,409.19,128.85,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-29,242.0500030517578,242.7899932861328,240.3099975585937,241.3999938964844,1911700,215.23731994628903,0.8,-0.4002150597206211,-0.070361246057149,205.5151223754883,217.4093268585205,210.98059058258352,0.0560587398220798,-61.224693360899735,-61.965783083518176,217.0073603640864,201.2080006588628,20875.13307608696,3.709677419354839,252.1317741935484,92.0,"5,894.20",1057.38,408.1,127.99,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-30,240.8000030517578,241.1199951171875,238.67999267578125,239.3999938964844,1963700,213.4540557861328,0.0,-0.8285004351978653,-0.8285106693398991,205.7350311279297,217.419047164917,211.3103859430568,0.0562827867921754,-70.85875435155897,-64.16313087472481,217.4935327418125,201.27305356189848,20876.42804347826,3.706451612903226,252.14851612903223,91.55999755859376,"5,887.73",1062.08,408.87,128.09,9636,0.2218,9636,5497,863,6360,3276,3276,711,2565,217,"2,348",0.4396,388,393,-0.0501,6.04,5.98,0.5139,7349,18.95,0.8,0.0667,1.0,0.34,0.2437,0.7626999999999999,0.217,3611,0.3747,335,3276,0.34
2018-08-31,238.94000244140625,239.3500061035156,237.1199951171875,237.8099975585937,1965500,212.0363922119141,0.0,-0.6641588882321026,-0.6641539646541794,205.94151641845704,217.4350158691406,211.4071867789044,0.0563189640648943,-85.84708598302481,-72.64351123182782,217.75081821702275,201.41634334303583,20877.72301086957,3.703225806451613,252.1652580645161,91.12000274658205,"5,859.95",1066.39,407.74,128.38,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-04,237.759994506836,238.1199951171875,234.58999633789065,237.6600036621093,2083500,211.90264892578125,0.0,-0.0630729986225264,-0.0630756280738609,206.16238891601563,217.44868728637687,211.473248398488,0.055739587179177,-97.83747437534063,-84.8477715699748,217.92840041231185,201.4624473660085,20882.90288043478,3.71,252.241,90.76000213623048,"5,901.00",1055.16,401.81,128.21,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-05,237.009994506836,239.4499969482422,236.1699981689453,237.5599975585937,2092000,211.8134613037109,0.0,-0.0420794841263227,-0.0420889604365259,206.4611044311524,217.4541661071777,211.5186101191844,0.0550714806723499,-127.38571035219316,-103.69009023685288,217.9733691144461,201.4633969378,20884.197847826086,3.713333333333333,252.26066666666665,90.30999755859376,"5,902.39",1051.31,397.91,127.84,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-06,237.0,238.6300048828125,233.8800048828125,234.5200042724609,2651400,209.10289001464844,0.0,-1.2796739002251425,-1.279697367853272,206.70489685058592,217.452034072876,211.19651410524625,0.0565179031113282,-167.68679524616147,-130.96999332456508,217.9284636772367,201.4129120551852,20885.49281521739,3.716666666666667,252.2803333333333,90.12999725341795,"5,874.52",1053.42,396.74,127.36,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-07,235.0500030517578,235.63999938964844,232.67999267578125,233.9100036621093,1952900,208.5590362548828,0.0,-0.2601060034276958,-0.2600890689399504,206.9626959228516,217.4466985321045,210.84485039186447,0.0565334896883145,-194.5236984816285,-163.19873469332774,217.93716564868924,201.48459948802952,20886.78778260869,3.72,252.3,89.68000030517578,"5,909.84",1057.02,397.87,127.44,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-10,235.009994506836,235.5,231.7400054931641,231.9100036621093,1948100,206.7758331298828,0.0,-0.8550296988961037,-0.8550112030728418,207.1272436523437,217.4329312133789,210.3023147569336,0.057061164133757,-187.1377752359165,-183.1160896545688,217.76295025321,201.9314680817509,20890.672684782607,3.73,252.359,89.91999816894531,"5,901.93",1064.3,400.81,127.63,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-11,230.6699981689453,231.6499938964844,228.6600036621093,230.2100067138672,2719400,205.2600555419922,0.0,-0.7330416633165471,-0.7330535512525382,207.3121304321289,217.4185835266113,209.6300135282748,0.057071396801043,-142.50883513722226,-174.7234362849224,217.28583770411896,202.77403625828336,20891.96765217392,3.733333333333333,252.37866666666665,90.25,"5,972.25",1065.78,398.68,126.85,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-12,230.9100036621093,231.9900054931641,227.3000030517578,228.1499938964844,3577700,203.4232940673828,0.0,-0.8948406921091112,-0.8948460379976875,207.41247131347657,217.3971646118164,208.8024509334892,0.0573769382412175,-134.28971104417153,-154.64544047243672,217.362325539908,202.6393864962248,20893.262619565216,3.736666666666667,252.3983333333333,90.45999908447266,"5,971.82",1065.6,403.45,126.95,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-13,229.5,229.8500061035156,227.57000732421875,228.3300018310547,3003600,203.5838317871093,0.0,0.0788989434082454,0.078918061209543,207.5672109985352,217.3802456665039,208.1066350473052,0.0571996391155473,-133.38679917269553,-136.72844845136308,217.38140002115367,202.6057520784556,20894.55758695652,3.74,252.418,91.0500030517578,"5,983.76",1061.52,403.68,127.42,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-14,229.0800018310547,230.5500030517578,228.759994506836,229.2400054931641,2228300,204.39517211914065,0.0,0.3985475648455194,0.3985288639619,207.7317791748047,217.34845703125,207.61177332354995,0.056827901489358,-128.82357989409817,-132.16669670365505,217.5605015502305,202.1599726929336,20895.852554347824,3.743333333333333,252.43766666666664,91.11000061035156,"5,984.80",1049.34,397.38,127.01,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-17,229.3999938964844,230.1600036621093,227.3000030517578,227.88999938964844,1918800,203.1914978027344,0.0,-0.5889051086922392,-0.5888956690741409,207.8536114501953,217.29872848510743,207.02240325410787,0.0570693084024367,-135.59340216094677,-132.6012604092468,217.8471206706858,201.4525375324392,20899.737456521736,3.753333333333333,252.49666666666667,90.79000091552734,"5,968.64",1061.64,399.71,127.33,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-18,228.3500061035156,229.3999938964844,226.57000732421875,228.88999938964844,2498100,204.0831451416016,0.0,0.4388081981123726,0.4388211851919177,207.883080444336,217.22572967529297,206.6305021724404,0.0566324987754181,-138.6367548986682,-134.3512456512377,217.9449683266985,200.8097542685164,20901.03242391304,3.756666666666667,252.5163333333333,91.3000030517578,"5,969.53",1060.65,398.72,128.5,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-19,229.8999938964844,236.27999877929688,229.5200042724609,235.5800018310547,3716500,210.0481109619141,0.0,2.9228024200470104,2.9228115904298413,208.0521109008789,217.176771774292,207.0861833443702,0.0636048062658245,-113.55264758564854,-129.26093488175448,217.75582027912333,200.7954126310329,20902.327391304345,3.76,252.536,91.6500015258789,"6,032.66",1067.46,403.13,129.61,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-20,237.0,238.509994506836,236.02999877929688,237.3999938964844,2503000,211.6708068847656,0.0,0.7725579638694802,0.7725353565049664,208.27474517822264,217.1284213256836,207.6974664830896,0.0637633869157423,-115.67711523356746,-122.62217257262805,217.6295413645556,200.81915095722167,20903.62235869565,3.763333333333333,252.55566666666667,92.51000213623048,"6,038.46",1065.68,401.42,129.3,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-21,238.0599975585937,238.5200042724609,234.8300018310547,235.33999633789065,3760300,209.83404541015625,0.0,-0.8677327765610587,-0.8677443534333529,208.43291809082032,217.0811305999756,207.9823436733652,0.0633859025305572,-129.9376971767663,-119.72248666532744,217.6162348491522,200.81284687692204,20904.91732608696,3.7666666666666666,252.57533333333333,92.5,"5,948.21",1059.48,403.7,127.84,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-24,234.7400054931641,235.7400054931641,232.2400054931641,232.8999938964844,2057000,207.65850830078125,0.0,-1.03679887795316,-1.036789385212744,208.56197723388672,217.03347061157223,207.9391656236873,0.0615774050508808,-146.82852685039623,-130.81444642024334,217.58060485576385,200.720618899119,20908.80222826087,3.7766666666666655,252.63433333333333,92.12999725341795,"5,902.79",1064.97,403.99,127.53,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-25,234.63999938964844,234.63999938964844,232.22999572753903,232.5,2003200,207.30186462402344,0.0,-0.1717449149707395,-0.1717452752965198,208.5945022583008,216.9725033569336,207.85419215706543,0.0602421967042505,-159.7690431244338,-145.51175571719878,216.63048348902385,200.8416005563863,20910.09719565217,3.78,252.654,92.04000091552734,"5,906.74",1068.72,402.48,126.06,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-26,232.9600067138672,233.0,228.2400054931641,228.8800048828125,2372700,204.07424926757807,0.0,-1.5569871471774244,-1.5569639772894162,208.56994018554687,216.88749465942385,207.35019977180048,0.0613469236177568,-188.2490694690068,-164.94887981461224,215.6691057521688,200.67151619607336,20911.39216304348,3.783333333333333,252.67366666666663,92.08000183105467,"5,898.90",1073.38,405.46,125.78,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-27,228.7700042724609,229.8500061035156,227.5200042724609,227.7400054931641,2451500,203.0577545166016,0.0,-0.4980773179518727,-0.4981004485498541,208.5211376953125,216.79837493896488,206.777873737774,0.0615410948318982,-196.75530386705057,-181.59113882016368,214.60824560421284,200.5144198010606,20912.68713043478,3.786666666666666,252.69333333333333,92.04000091552734,"5,894.26",1072.89,406.59,125.28,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-09-28,225.75,227.3999938964844,223.8000030517578,224.2400054931641,3097800,199.93704223632807,0.0,-1.5368402193636777,-1.5368594455811846,208.4385357666016,216.66031578063965,205.86576287091447,0.0609662342156191,-162.11249209590645,-182.3722884773213,214.14242496367487,199.62853908661808,20913.982097826087,3.79,252.713,91.8000030517578,"5,898.86",1069.63,407.42,125.27,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-10-01,226.22000122070312,227.58999633789065,225.0,225.3300018310547,2451300,200.9089508056641,0.0,0.4860846910405003,0.4861073058123555,208.3387588500977,216.5364768218994,205.2048545955478,0.0612014238010238,-155.50985290611493,-171.45921628969063,213.6293817726265,199.02883813704145,20917.867,3.8,252.772,92.12999725341795,"5,892.59",1060.77,406.92,125.13,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-10-02,225.27999877929688,226.3300018310547,223.97000122070312,226.07000732421875,2272700,201.56874084472656,0.0,0.3284096601210207,0.3284025108969413,208.21538635253907,216.4162899780273,204.72003942877163,0.0602594781567336,-151.02758399071203,-156.2166429975778,212.91176434320727,198.7130647583552,20919.89163043478,3.8,252.7662580645161,91.7300033569336,"5,850.72",1056.57,408.87,125.73,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
2018-10-03,227.75,229.7700042724609,226.5800018310547,227.77999877929688,2573900,203.0934295654297,0.0,0.7563990797884834,0.7564112938908574,208.0848275756836,216.29626441955563,204.50315811365937,0.0593686061173966,-140.66964517098756,-149.06902735593815,211.9775614293549,198.77526449837947,20921.91626086956,3.8,252.76051612903225,91.88999938964844,"5,798.26",1042.86,401.04,125.82,8820,0.0593,8820,4941,801,5742,3078,3078,554,2524,71,"2,453",0.2054,385,391,-0.0375,6.35,6.28,0.251,-6970,-18.09,0.8,0.0667,1.0,0.349,0.2781,-0.7902,0.18,3395,0.3849,317,3078,0.349
