date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2020-09-11,164.50999450683594,167.4499969482422,164.27000427246094,166.4499969482422,2116700,156.1409454345703,0.0,0.0,1.327078966994777,1.3270639633185422,145.94036895751952,144.6091050338745,154.55346933553494,0.0802612228211202,-2.131997683416062,-3.698220786093467,161.92036089740503,144.84949689068088,21942.57547826087,7.566666666666667,260.11466666666666,99.38999938964844,"7,392.86",1324.77,619.32,120.75,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-14,168.00999450683594,169.5399932861328,167.3699951171875,168.47000122070312,2134000,158.03587341308594,0.0,0.0,1.2135802400099038,1.2136009380766088,146.39561889648436,144.57721851348876,155.0177898792084,0.0806252029263895,-50.03923479814748,-20.869346266108668,162.4207197411127,145.1174150245123,21954.86445652174,7.466666666666667,260.14036666666664,100.70999908447266,"7,447.09",1340.69,626.8,120.1,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-15,169.27000427246094,169.99000549316406,168.07000732421875,168.3000030517578,1851200,157.87640380859375,0.0,0.0,-0.1009070859580574,-0.1009072187523885,146.8066372680664,144.54039028167725,155.39893840312646,0.080167667231429,-51.55510494764584,-34.57544580973644,162.73851143180798,145.6945406311803,21958.960782608698,7.433333333333334,260.14893333333333,101.30999755859376,"7,406.74",1332.16,616.0,121.09,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-16,169.2899932861328,171.36000061035156,168.47999572753906,170.0,3152000,159.47113037109375,0.0,0.0,1.010099178500545,1.0101107727494396,147.29152587890624,144.5155417251587,155.94189733218877,0.0792810771969637,-36.39611336173324,-45.99681770250883,163.04471978141655,146.57217474983344,21963.05710869565,7.4,260.1575,100.9800033569336,"7,319.31",1311.17,609.13,119.78,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-17,168.0399932861328,171.4499969482422,166.7100067138672,170.33999633789062,2661400,159.79006958007812,0.0,0.0,0.1999978458180118,0.1999980863258477,147.77122711181642,144.51176662445067,156.4549869652407,0.0769449528856858,-33.36437306273651,-40.43853045737183,163.1210603546408,147.7612867522928,21967.15343478261,7.366666666666667,260.16606666666667,100.37000274658205,"7,298.67",1295.05,599.32,118.75,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-18,169.47999572753906,170.47000122070312,167.6999969482422,168.6999969482422,4908000,158.25161743164062,0.0,0.0,-0.9627799840944528,-0.9627958436218776,148.29888641357422,144.50844997406006,156.69453769409404,0.0777917291579599,-47.98843697556999,-39.24964113334655,162.5365609940312,149.5211813155391,21971.249760869567,7.333333333333334,260.1746333333333,99.51000213623048,"7,231.57",1284.31,605.13,115.7,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-21,164.82000732421875,165.17999267578125,158.58999633789062,161.3699951171875,4459600,151.37562561035156,0.0,0.0,-4.344992272467884,-4.344974119622669,148.66887786865234,144.46771396636962,155.98534941626173,0.0897099339022991,-47.3694387615042,-42.90741626660354,161.89579587207672,150.5249820209897,21983.53873913044,7.233333333333333,260.20033333333333,97.8499984741211,"7,246.01",1316.25,615.86,115.67,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-22,160.85000610351562,163.0,160.1199951171875,162.67999267578125,2501000,152.6044464111328,0.0,0.0,0.8117974829474406,0.8117692632658713,149.04404296875,144.42943828582764,155.5345623489112,0.0858316864640826,-39.30102172697708,-44.88629915468373,161.41325513335096,151.31802080659045,21987.6350652174,7.2,260.2089,98.51000213623048,"7,085.12",1281.1,597.27,112.87,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-23,162.32000732421875,163.89999389648438,157.8300018310547,158.7899932861328,2507600,148.95538330078125,0.0,0.0,-2.3911971753042494,-2.391190555824696,149.26022369384765,144.36624019622803,154.65733847582723,0.0892132801210786,-55.501034906257246,-47.39049846491282,162.0855453950238,150.10728449999576,21991.731391304347,7.166666666666667,260.21746666666667,96.5500030517578,"7,121.98",1282.25,600.37,113.14,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-24,158.32000732421875,160.9199981689453,156.85000610351562,158.75999450683594,2238300,148.92723083496094,0.0,0.0,-0.0188921094308569,-0.0188999317758509,149.4043896484375,144.30736820220946,153.89332412371172,0.0892032127301063,-54.26561805972879,-49.68922489765435,162.5768071911692,149.001590941155,21995.827717391305,7.133333333333334,260.22603333333336,96.7699966430664,"7,196.77",1302.37,615.47,114.59,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-25,157.64999389648438,162.05999755859375,157.1699981689453,161.49000549316406,2593900,151.48814392089844,0.0,0.0,1.7195836991607871,1.7195734262832385,149.5783200073242,144.26337276458742,153.5726334300033,0.0908202811797045,-36.72510647192538,-48.830586479303776,162.63343310299047,148.52283368167753,21999.924043478262,7.1000000000000005,260.2346,97.95999908447266,"7,314.49",1328.88,625.95,117.11,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-28,164.44000244140625,166.14999389648438,163.22999572753906,164.63999938964844,2512600,154.443115234375,0.0,0.0,1.950581329701984,1.950628766710305,149.77553100585936,144.22508068084716,153.68869767058618,0.0924822221746204,-16.485564235884304,-35.825429589179464,162.38362788905116,148.4218072916129,22012.21302173913,7.0,260.26030000000003,99.54000091552734,"7,267.00",1318.96,624.88,115.92,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-29,164.55999755859375,166.22999572753906,163.47000122070312,164.50999450683594,2169300,154.3211212158203,0.0,0.0,-0.0789631215345365,-0.0789896126930367,150.00033782958985,144.1798237991333,153.77302080995074,0.0918660294986414,-17.32114022940454,-23.510603645738048,162.35158061792416,148.356294443111,22016.30934782609,6.966666666666667,260.26886666666667,99.20999908447266,"7,352.54",1327.55,629.72,116.92,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-30,165.77000427246094,167.9199981689453,163.02000427246094,164.61000061035156,2883400,154.41493225097656,0.0,0.0,0.0607902904716572,0.0607894981692558,150.2014614868164,144.13692401885987,153.85860900208752,0.0912860122287556,-16.678598489796986,-16.828434318361918,162.12578218111096,148.26690275541247,22020.405673913043,6.933333333333334,260.2774333333333,99.5199966430664,"7,447.85",1348.9,637.88,117.91,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-01,166.1999969482422,167.13999938964844,162.1199951171875,163.67999267578125,2409300,153.5425262451172,0.0,0.0,-0.56497656954132,-0.5649751569630768,150.38793548583985,144.09233303070067,153.81646463449147,0.0914437474474601,-22.653985838580724,-18.884574852594056,161.00736834189337,148.5607560477551,22024.502,6.9,260.286,100.12999725341795,"7,364.65",1332.0,622.13,118.82,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-02,161.6199951171875,167.0,161.35000610351562,165.61000061035156,2339900,155.3529815673828,0.0,0.0,1.1791349101495152,1.1791230524469842,150.62703582763672,144.05541301727294,154.021333558877,0.0917900164601767,-10.25359914299898,-16.528727823792206,160.9550756583424,148.5483224739818,22030.759423913045,6.893548387096774,260.303,99.4000015258789,"7,454.85",1352.28,636.71,120.46,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-05,166.99000549316406,169.25,166.74000549316406,168.72000122070312,1750000,158.27040100097656,0.0,0.0,1.877906285181896,1.877929476576124,151.00470458984375,144.04256610870362,154.58787588449027,0.0930971722552767,9.728738275024169,-7.726282235518487,161.21100027863125,148.48282754119296,22049.53169565217,6.8741935483870975,260.354,101.18000030517578,"7,375.25",1324.67,627.63,119.27,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-06,169.11000061035156,171.4199981689453,166.6199951171875,166.88999938964844,2345800,156.55372619628906,0.0,0.0,-1.084638346262723,-1.0846467778121704,151.3232278442383,144.0125706100464,154.84998925939678,0.0934864627482479,-2.0293157055887963,-0.8513921911878435,161.3676600967543,148.5719410384996,22055.78911956522,6.867741935483871,260.371,99.97000122070312,"7,502.44",1354.1,639.16,120.82,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-07,168.99000549316406,172.1999969482422,168.52000427246094,171.5500030517578,2030200,160.92510986328125,0.0,0.0,2.7922605783162524,2.792257823050015,151.705859375,144.00484661102294,155.6600053399147,0.0920686718960375,26.547923063847385,11.415781877760944,162.17233191708203,148.31134575625782,22062.04654347826,6.861290322580645,260.388,101.36000061035156,"7,544.57",1360.37,642.6,122.47,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-08,172.3800048828125,173.8699951171875,171.47999572753906,173.77999877929688,1977900,163.01699829101562,0.0,0.0,1.2999100483060078,1.2999142455217827,152.08238220214844,144.00748989105224,156.64093773339482,0.0927344411477895,36.23382002506675,20.25080912777514,163.41087820310833,147.96489999513386,22068.303967391304,6.85483870967742,260.405,102.11000061035156,"7,613.63",1375.77,652.59,122.63,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-09,174.39999389648438,176.05999755859375,173.27000427246094,174.3800048828125,2636900,163.57986450195312,0.0,0.0,0.3452676416908273,0.3452806865776425,152.5712777709961,144.01350009918212,157.5661279692026,0.0927197880493003,35.03311500254975,32.60495269715465,164.55283902415275,147.56683108082768,22074.56139130435,6.848387096774194,260.422,102.9000015258789,"7,697.08",1400.3,671.44,123.69,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-12,175.05999755859375,176.97999572753906,174.1199951171875,175.36000061035156,3396300,164.4991455078125,0.0,0.0,0.5619885881971598,0.561976872066916,153.07464111328125,144.02148181915285,158.4905303076839,0.0918962611019277,37.99872502253193,36.42188668338283,165.64925143131234,147.11674588314077,22093.33366304348,6.829032258064516,260.473,104.1999969482422,"7,695.20",1405.13,669.63,121.59,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-13,173.92999267578125,174.94000244140625,170.52000427246094,171.5500030517578,2315300,160.92510986328125,0.0,0.0,-2.172671957876837,-2.172677331239703,153.52219451904296,144.01343532562257,158.8151409150969,0.0930343236039156,20.243943667523475,31.091927897535072,166.00324232170183,147.06762559822002,22099.591086956523,6.822580645161291,260.49,103.56999969482422,"7,694.45",1385.14,665.76,120.31,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-14,173.08999633789062,174.9600067138672,172.8000030517578,173.47000122070312,2384600,162.72616577148438,0.0,0.0,1.119206140944251,1.1191888635236902,154.02815582275392,144.01467044830324,159.33661089594855,0.0925900674960378,28.047290698068505,28.763319796041326,166.48501050672223,146.91136095323873,22105.848510869564,6.816129032258065,260.507,102.93000030517578,"7,691.90",1384.97,663.1,120.93,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-15,171.05999755859375,173.5399932861328,170.3300018310547,172.61000061035156,2436600,161.91941833496094,0.0,0.0,-0.4957633044905596,-0.4957699535896087,154.45287322998047,144.0092011642456,159.68098522115022,0.0888866745987345,3.643074916506155,17.31143642736607,166.77765914562517,146.83164718982405,22112.10593478261,6.809677419354839,260.524,102.5,"7,660.53",1374.91,661.48,120.85,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-16,173.3000030517578,176.39999389648438,172.8000030517578,174.86000061035156,3628800,164.03009033203125,0.0,0.0,1.3035165935020965,1.3035323488526762,154.88696960449218,143.99683246612548,160.26086590260104,0.0815770336589957,17.147063388937323,16.279143001170684,167.56542105084685,146.62173257464144,22118.363358695653,6.803225806451613,260.541,102.62000274658205,"7,558.80",1353.95,650.8,118.92,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-19,174.58999633789062,175.16000366210938,171.0500030517578,171.58999633789062,2103500,160.96263122558594,0.0,0.0,-1.8700699193909045,-1.870058780212902,155.2125180053711,143.97801387786865,160.35443461233237,0.0841025479121496,-2.478407774079957,6.103910177121197,167.8179444761621,147.3279097108496,22137.135630434783,6.783870967741936,260.592,101.38999938964844,"7,544.39",1359.5,652.36,119.81,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-20,172.47000122070312,175.72000122070312,172.47000122070312,173.25999450683594,1580300,162.52920532226562,0.0,0.0,0.9732491430658908,0.9732532854064502,155.4888052368164,143.973244972229,160.64440404032348,0.082937754219725,7.544465780946904,7.404373798601448,168.262203552825,147.8761265253,22143.393054347827,6.77741935483871,260.609,101.8499984741211,"7,537.62",1350.65,651.2,119.52,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-21,172.58999633789062,175.22000122070312,172.5500030517578,172.8699951171875,1827000,162.16336059570312,0.0,0.0,-0.2250948874600422,-0.2250947611766696,155.7419174194336,143.9661862564087,160.84693158104076,0.0827017873376232,5.203806987417104,3.4232883314280413,168.11594315810757,149.3431846495096,22149.65047826087,6.770967741935484,260.626,101.44000244140624,"7,547.51",1354.2,649.47,120.91,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-22,173.61000061035156,177.25,173.0399932861328,176.85000610351562,1882100,165.8968505859375,0.0,0.0,2.302314513070991,2.3023018125176264,156.07361755371093,143.97710437774657,161.520254115027,0.0846767282935482,-6.80286170347148,1.981803688297533,168.27626508096603,150.87982470174882,22155.90790217392,6.764516129032258,260.643,101.8499984741211,"7,569.35",1363.23,651.15,121.34,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-10-23,178.0,178.63999938964844,173.66000366210938,175.5399932861328,1987900,164.66799926757812,0.0,0.0,-0.7407479627770108,-0.7407321561676117,156.3843051147461,143.97584560394287,161.93995346870048,0.0845004216172091,-16.239560364230467,-5.94620502676159,168.33064946333212,152.1434258540507,22162.16532608696,6.758064516129032,260.66,102.33999633789062,"7,463.98",1340.7,637.62,118.78,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
